canonical_player_id,canonical_name,transfermarkt_player_id,transfermarkt_name,trgm_similarity,jaro_winkler,token_sort,working_confidence,match_hint
312,Djavan Anderson,215089,Djavan Anderson,1.0,1.0,1.0,1.0,exact_after_normalize
313,Stijn Spierings,241501,Stijn Spierings,1.0,1.0,1.0,1.0,exact_after_normalize
315,Sinan Bytyqi,186790,Sinan Bytyqi,1.0,1.0,1.0,1.0,exact_after_normalize
316,Dejan Meleg,168942,Dejan Meleg,1.0,1.0,1.0,1.0,exact_after_normalize
317,Albert Rusnák,43228,Albert Rusnák,1.0,1.0,1.0,1.0,exact_after_normalize
318,Sander van de Streek,190222,Sander van de Streek,1.0,1.0,1.0,1.0,exact_after_normalize
319,Donovan Slijngard,45531,Donovan Slijngard,1.0,1.0,1.0,1.0,exact_after_normalize
320,Sebastian Steblecki,220976,Sebastian Steblecki,1.0,1.0,1.0,1.0,exact_after_normalize
321,Calvin Mac-Intosch,113996,Calvin Mac-Intosch,1.0,1.0,1.0,1.0,exact_after_normalize
323,Lars Hutten,85670,Lars Hutten,1.0,1.0,1.0,1.0,exact_after_normalize
324,Alessandro Damen,321327,Alessandro Damen,1.0,1.0,1.0,1.0,exact_after_normalize
325,Jurgen Mattheij,188660,Jurgen Mattheij,1.0,1.0,1.0,1.0,exact_after_normalize
326,Cedric Badjeck,215336,Cedric Badjeck,1.0,1.0,1.0,1.0,exact_after_normalize
327,Bas Kuipers,187188,Bas Kuipers,1.0,1.0,1.0,1.0,exact_after_normalize
328,Khalid Karami,191395,Khalid Karami,1.0,1.0,1.0,1.0,exact_after_normalize
329,Adil Auassar,56381,Adil Auassar,1.0,1.0,1.0,1.0,exact_after_normalize
330,Jordan Botaka,196860,Jordan Botaka,1.0,1.0,1.0,1.0,exact_after_normalize
331,Daryl van Mieghem,177821,Daryl van Mieghem,1.0,1.0,1.0,1.0,exact_after_normalize
332,Kevin van Diermen,49640,Kevin van Diermen,1.0,1.0,1.0,1.0,exact_after_normalize
333,Jeff Stans,117671,Jeff Stans,1.0,1.0,1.0,1.0,exact_after_normalize
335,Sander Fischer,73504,Sander Fischer,1.0,1.0,1.0,1.0,exact_after_normalize
337,Tom van Weert,95673,Tom van Weert,1.0,1.0,1.0,1.0,exact_after_normalize
338,Kevin Vermeulen,247007,Kevin Vermeulen,1.0,1.0,1.0,1.0,exact_after_normalize
339,Luigi Bruins,43759,Luigi Bruins,1.0,1.0,1.0,1.0,exact_after_normalize
340,Carlo de Reuver,260650,Carlo de Reuver,1.0,1.0,1.0,1.0,exact_after_normalize
341,Toni Varela,59645,Toni Varela,1.0,1.0,1.0,1.0,exact_after_normalize
342,Marko Maletić,117149,Marko Maletic,0.7143,1.0,1.0,1.0,exact_after_normalize
344,Lucas Woudenberg,221766,Lucas Woudenberg,1.0,1.0,1.0,1.0,exact_after_normalize
345,Anass Achahbar,182554,Anass Achahbar,1.0,1.0,1.0,1.0,exact_after_normalize
346,Calvin Verdonk,258364,Calvin Verdonk,1.0,1.0,1.0,1.0,exact_after_normalize
347,Luke Wilkshire,3321,Luke Wilkshire,1.0,1.0,1.0,1.0,exact_after_normalize
348,Khalid Boulahrouz,4489,Khalid Boulahrouz,1.0,1.0,1.0,1.0,exact_after_normalize
349,Rick Karsdorp,205006,Rick Karsdorp,1.0,1.0,1.0,1.0,exact_after_normalize
350,Jens Toornstra,134999,Jens Toornstra,1.0,1.0,1.0,1.0,exact_after_normalize
351,Karim El Ahmadi,25523,Karim El Ahmadi,1.0,1.0,1.0,1.0,exact_after_normalize
352,Matthew Steenvoorden,202793,Matthew Steenvoorden,1.0,1.0,1.0,1.0,exact_after_normalize
353,Glynor Plet,80073,Glynor Plet,1.0,1.0,1.0,1.0,exact_after_normalize
354,Giliano Wijnaldum,79121,Giliano Wijnaldum,1.0,1.0,1.0,1.0,exact_after_normalize
355,Sven Nieuwpoort,187291,Sven Nieuwpoort,1.0,1.0,1.0,1.0,exact_after_normalize
356,Teije ten Den,224001,Teije ten Den,1.0,1.0,1.0,1.0,exact_after_normalize
357,Erik Cummins,173674,Erik Cummins,1.0,1.0,1.0,1.0,exact_after_normalize
358,Nick de Bondt,182575,Nick de Bondt,1.0,1.0,1.0,1.0,exact_after_normalize
359,Jules Reimerink,71085,Jules Reimerink,1.0,1.0,1.0,1.0,exact_after_normalize
360,Mickey van der Hart,207048,Mickey van der Hart,1.0,1.0,1.0,1.0,exact_after_normalize
361,Brandon Robinson,241241,Brandon Robinson,1.0,1.0,1.0,1.0,exact_after_normalize
362,Mounir El Allouchi,273588,Mounir El Allouchi,1.0,1.0,1.0,1.0,exact_after_normalize
363,Jesse van Bezooijen,329493,Jesse van Bezooijen,1.0,1.0,1.0,1.0,exact_after_normalize
364,Joeri de Kamps,57303,Joeri de Kamps,1.0,1.0,1.0,1.0,exact_after_normalize
365,Guyon Fernandez,56370,Guyon Fernandez,1.0,1.0,1.0,1.0,exact_after_normalize
366,Hakim Borahsasar,255831,Hakim Borahsasar,1.0,1.0,1.0,1.0,exact_after_normalize
367,Isak Ssewankambo,249118,Isak Ssewankambo,1.0,1.0,1.0,1.0,exact_after_normalize
368,Kingsley Boateng,199243,Kingsley Boateng,1.0,1.0,1.0,1.0,exact_after_normalize
369,Menno Koch,182578,Menno Koch,1.0,1.0,1.0,1.0,exact_after_normalize
370,Demy de Zeeuw,19087,Demy de Zeeuw,1.0,1.0,1.0,1.0,exact_after_normalize
371,Divine Naah,340736,Divine Naah,1.0,1.0,1.0,1.0,exact_after_normalize
372,Aleksandar Damčevski,217918,Aleksandar Damcevski,0.75,1.0,1.0,1.0,exact_after_normalize
373,Miloš Zukanović,304319,Milos Zukanovic,0.6,1.0,1.0,1.0,exact_after_normalize
374,Steven Bergwijn,284165,Steven Bergwijn,1.0,1.0,1.0,1.0,exact_after_normalize
375,Remko Pasveer,25520,Remko Pasveer,1.0,1.0,1.0,1.0,exact_after_normalize
376,Rai Vloet,205023,Rai Vloet,1.0,1.0,1.0,1.0,exact_after_normalize
377,Andrés Guardado,20506,Andrés Guardado,1.0,1.0,1.0,1.0,exact_after_normalize
378,Nicolas Isimat-Mirin,147846,Nicolas Isimat-Mirin,1.0,1.0,1.0,1.0,exact_after_normalize
379,Luuk de Jong,72522,Luuk de Jong,1.0,1.0,1.0,1.0,exact_after_normalize
381,Hakim Ziyech,217111,Hakim Ziyech,1.0,1.0,1.0,1.0,exact_after_normalize
382,Jelle van der Heyden,330930,Jelle van der Heyden,1.0,1.0,1.0,1.0,exact_after_normalize
383,Peet Bijen,263553,Peet Bijen,1.0,1.0,1.0,1.0,exact_after_normalize
384,Joachim Andersen,260827,Joachim Andersen,1.0,1.0,1.0,1.0,exact_after_normalize
385,Ryo Miyaichi,129688,Ryo Miyaichi,1.0,1.0,1.0,1.0,exact_after_normalize
386,Darryl Lachman,93393,Darryl Lachman,1.0,1.0,1.0,1.0,exact_after_normalize
387,Renato Tapia,277137,Renato Tapia,1.0,1.0,1.0,1.0,exact_after_normalize
388,Orlando Engelaar,4451,Orlando Engelaar,1.0,1.0,1.0,1.0,exact_after_normalize
389,Bilal Ould-Chikh,241324,Bilal Ould-Chikh,1.0,1.0,1.0,1.0,exact_after_normalize
390,Jari Oosterwijk,250471,Jari Oosterwijk,1.0,1.0,1.0,1.0,exact_after_normalize
391,Sonny Stevens,160361,Sonny Stevens,1.0,1.0,1.0,1.0,exact_after_normalize
392,Kamohelo Mokotjo,108601,Kamohelo Mokotjo,1.0,1.0,1.0,1.0,exact_after_normalize
393,Chris David,187285,Chris David,1.0,1.0,1.0,1.0,exact_after_normalize
394,Hidde ter Avest,258519,Hidde ter Avest,1.0,1.0,1.0,1.0,exact_after_normalize
395,Kasper Kusk,102134,Kasper Kusk,1.0,1.0,1.0,1.0,exact_after_normalize
396,Wallace Oliveira,181779,Wallace Oliveira,1.0,1.0,1.0,1.0,exact_after_normalize
397,Josh McEachran,128905,Josh McEachran,1.0,1.0,1.0,1.0,exact_after_normalize
398,Kevin Diks,335209,Kevin Diks,1.0,1.0,1.0,1.0,exact_after_normalize
399,Marvelous Nakamba,324882,Marvelous Nakamba,1.0,1.0,1.0,1.0,exact_after_normalize
400,Abiola Dauda,69651,Abiola Dauda,1.0,1.0,1.0,1.0,exact_after_normalize
401,Arnold Kruiswijk,4634,Arnold Kruiswijk,1.0,1.0,1.0,1.0,exact_after_normalize
402,Gino Bosz,272687,Gino Bosz,1.0,1.0,1.0,1.0,exact_after_normalize
403,Stijn Wuytens,60971,Stijn Wuytens,1.0,1.0,1.0,1.0,exact_after_normalize
405,Tim Cornelisse,4415,Tim Cornelisse,1.0,1.0,1.0,1.0,exact_after_normalize
406,Jordens Peters,31880,Jordens Peters,1.0,1.0,1.0,1.0,exact_after_normalize
407,Frenkie de Jong,326330,Frenkie de Jong,1.0,1.0,1.0,1.0,exact_after_normalize
408,Fabian Sporkslede,187601,Fabian Sporkslede,1.0,1.0,1.0,1.0,exact_after_normalize
409,Mitchell Dijks,187245,Mitchell Dijks,1.0,1.0,1.0,1.0,exact_after_normalize
410,Ricardo Ippel,152517,Ricardo Ippel,1.0,1.0,1.0,1.0,exact_after_normalize
411,Renan Zanelli,282073,Renan Zanelli,1.0,1.0,1.0,1.0,exact_after_normalize
415,Ali Messaoud,79193,Ali Messaoud,1.0,1.0,1.0,1.0,exact_after_normalize
416,Dries Wuytens,83951,Dries Wuytens,1.0,1.0,1.0,1.0,exact_after_normalize
417,Wiljan Pluim,81497,Wiljan Pluim,1.0,1.0,1.0,1.0,exact_after_normalize
418,Terell Ondaan,187598,Terell Ondaan,1.0,1.0,1.0,1.0,exact_after_normalize
420,Ben Sahar,40436,Ben Sahar,1.0,1.0,1.0,1.0,exact_after_normalize
421,Bruno Andrade,80756,Bruno Andrade,1.0,1.0,1.0,1.0,exact_after_normalize
422,Ludcinio Marengo,215648,Ludcinio Marengo,1.0,1.0,1.0,1.0,exact_after_normalize
423,Dennis van der Heijden,350193,Dennis van der Heijden,1.0,1.0,1.0,1.0,exact_after_normalize
424,Giovanni Korte,234910,Giovanni Korte,1.0,1.0,1.0,1.0,exact_after_normalize
425,Kenji Gorré,374889,Kenji Gorré,1.0,1.0,1.0,1.0,exact_after_normalize
426,Édouard Duplan,57249,Édouard Duplan,1.0,1.0,1.0,1.0,exact_after_normalize
427,John Heitinga,4315,John Heitinga,1.0,1.0,1.0,1.0,exact_after_normalize
428,Yaya Sanogo,127194,Yaya Sanogo,1.0,1.0,1.0,1.0,exact_after_normalize
429,Donny van de Beek,288255,Donny van de Beek,1.0,1.0,1.0,1.0,exact_after_normalize
430,Sam Hendriks,225716,Sam Hendriks,1.0,1.0,1.0,1.0,exact_after_normalize
431,Amin Younes,96167,Amin Younes,1.0,1.0,1.0,1.0,exact_after_normalize
435,Joris van Overeem,182582,Joris van Overeem,1.0,1.0,1.0,1.0,exact_after_normalize
437,Ben Rienstra,64506,Ben Rienstra,1.0,1.0,1.0,1.0,exact_after_normalize
441,Mounir El Hamdaoui,21490,Mounir El Hamdaoui,1.0,1.0,1.0,1.0,exact_after_normalize
442,Thomas Ouwejan,241477,Thomas Ouwejan,1.0,1.0,1.0,1.0,exact_after_normalize
443,Levi Garcia,354587,Levi García,0.6,1.0,1.0,1.0,exact_after_normalize
445,Marvin Peersman,125769,Marvin Peersman,1.0,1.0,1.0,1.0,exact_after_normalize
446,Jack Byrne,217757,Jack Byrne,1.0,1.0,1.0,1.0,exact_after_normalize
448,Tom Hiariej,62064,Tom Hiariej,1.0,1.0,1.0,1.0,exact_after_normalize
449,Valmir Berisha,226146,Valmir Berisha,1.0,1.0,1.0,1.0,exact_after_normalize
450,Jamiro Monteiro,272930,Jamiro Monteiro,1.0,1.0,1.0,1.0,exact_after_normalize
451,Kevin van Veen,159894,Kevin van Veen,1.0,1.0,1.0,1.0,exact_after_normalize
453,Ron Janzen,273051,Ron Janzen,1.0,1.0,1.0,1.0,exact_after_normalize
454,Kai Heerings,86270,Kai Heerings,1.0,1.0,1.0,1.0,exact_after_normalize
455,Wessel Dammers,250450,Wessel Dammers,1.0,1.0,1.0,1.0,exact_after_normalize
456,Jergé Hoefdraad,57333,Jergé Hoefdraad,1.0,1.0,1.0,1.0,exact_after_normalize
457,Dominik Mašek,126770,Dominik Masek,0.6471,1.0,1.0,1.0,exact_after_normalize
458,Erik Quekel,56379,Erik Quekel,1.0,1.0,1.0,1.0,exact_after_normalize
460,Hidde Jurjus,215551,Hidde Jurjus,1.0,1.0,1.0,1.0,exact_after_normalize
461,Youssef El Jebli,324921,Youssef El Jebli,1.0,1.0,1.0,1.0,exact_after_normalize
462,Bryan Smeets,119066,Bryan Smeets,1.0,1.0,1.0,1.0,exact_after_normalize
463,Vincent Vermeij,273054,Vincent Vermeij,1.0,1.0,1.0,1.0,exact_after_normalize
464,Ted van de Pavert,129551,Ted van de Pavert,1.0,1.0,1.0,1.0,exact_after_normalize
465,Robin Pröpper,202788,Robin Pröpper,1.0,1.0,1.0,1.0,exact_after_normalize
466,Tim Linthorst,275507,Tim Linthorst,1.0,1.0,1.0,1.0,exact_after_normalize
469,Lion Kaak,129543,Lion Kaak,1.0,1.0,1.0,1.0,exact_after_normalize
470,Nathan Kabasele,110812,Nathan Kabasele,1.0,1.0,1.0,1.0,exact_after_normalize
472,Alexander Bannink,88387,Alexander Bannink,1.0,1.0,1.0,1.0,exact_after_normalize
473,Cas Peters,187295,Cas Peters,1.0,1.0,1.0,1.0,exact_after_normalize
475,Thijs Bouma,128168,Thijs Bouma,1.0,1.0,1.0,1.0,exact_after_normalize
476,Jeroen Tesselaar,64511,Jeroen Tesselaar,1.0,1.0,1.0,1.0,exact_after_normalize
477,Tom Menting,275946,Tom Menting,1.0,1.0,1.0,1.0,exact_after_normalize
478,Mark Diemers,187507,Mark Diemers,1.0,1.0,1.0,1.0,exact_after_normalize
480,Piotr Parzyszek,155202,Piotr Parzyszek,1.0,1.0,1.0,1.0,exact_after_normalize
481,Nathaniël Will,45542,Nathaniel Will,0.6667,1.0,1.0,1.0,exact_after_normalize
482,Tolgahan Çiçek,279480,Tolgahan Çiçek,1.0,1.0,1.0,1.0,exact_after_normalize
483,Tom Muyters,40412,Tom Muyters,1.0,1.0,1.0,1.0,exact_after_normalize
484,Danilho Doekhi,387047,Danilho Doekhi,1.0,1.0,1.0,1.0,exact_after_normalize
485,Stanley Elbers,188905,Stanley Elbers,1.0,1.0,1.0,1.0,exact_after_normalize
486,Tom Overtoom,124889,Tom Overtoom,1.0,1.0,1.0,1.0,exact_after_normalize
487,Brandley Kuwas,232219,Brandley Kuwas,1.0,1.0,1.0,1.0,exact_after_normalize
488,Filip Kurto,104376,Filip Kurto,1.0,1.0,1.0,1.0,exact_after_normalize
489,Nigel Hasselbaink,88212,Nigel Hasselbaink,1.0,1.0,1.0,1.0,exact_after_normalize
490,Yoell van Nieff,187301,Yoëll van Nieff,0.6842,1.0,1.0,1.0,exact_after_normalize
491,Bart Nieuwkoop,257987,Bart Nieuwkoop,1.0,1.0,1.0,1.0,exact_after_normalize
492,Simon Gustafson,255474,Simon Gustafson,1.0,1.0,1.0,1.0,exact_after_normalize
494,Jari Schuurman,264857,Jari Schuurman,1.0,1.0,1.0,1.0,exact_after_normalize
495,Eljero Elia,27805,Eljero Elia,1.0,1.0,1.0,1.0,exact_after_normalize
496,Mikael Dyrestam,96043,Mikael Dyrestam,1.0,1.0,1.0,1.0,exact_after_normalize
497,Janio Bikel,288121,Janio Bikel,1.0,1.0,1.0,1.0,exact_after_normalize
498,Joey Sleegers,207043,Joey Sleegers,1.0,1.0,1.0,1.0,exact_after_normalize
499,Marco van Duin,43249,Marco van Duin,1.0,1.0,1.0,1.0,exact_after_normalize
500,Anthony Limbombe,140803,Anthony Limbombe,1.0,1.0,1.0,1.0,exact_after_normalize
501,Gregor Breinburg,133372,Gregor Breinburg,1.0,1.0,1.0,1.0,exact_after_normalize
502,Sjoerd Ars,12115,Sjoerd Ars,1.0,1.0,1.0,1.0,exact_after_normalize
503,Todd Kane,154287,Todd Kane,1.0,1.0,1.0,1.0,exact_after_normalize
504,Bart Buysse,38963,Bart Buysse,1.0,1.0,1.0,1.0,exact_after_normalize
505,Benjamin Kirsten,29903,Benjamin Kirsten,1.0,1.0,1.0,1.0,exact_after_normalize
506,Sam Lundholm,220432,Sam Lundholm,1.0,1.0,1.0,1.0,exact_after_normalize
507,Jay-Roy Grot,360517,Jay-Roy Grot,1.0,1.0,1.0,1.0,exact_after_normalize
508,Mohamed Rayhi,273432,Mohamed Rayhi,1.0,1.0,1.0,1.0,exact_after_normalize
510,Wojciech Golla,161314,Wojciech Golla,1.0,1.0,1.0,1.0,exact_after_normalize
513,Gastón Pereiro,264116,Gastón Pereiro,1.0,1.0,1.0,1.0,exact_after_normalize
514,Héctor Moreno,51046,Héctor Moreno,1.0,1.0,1.0,1.0,exact_after_normalize
515,Marco van Ginkel,147034,Marco van Ginkel,1.0,1.0,1.0,1.0,exact_after_normalize
516,Maxime Lestienne,96454,Maxime Lestienne,1.0,1.0,1.0,1.0,exact_after_normalize
517,Jordy de Wijs,215096,Jordy de Wijs,1.0,1.0,1.0,1.0,exact_after_normalize
519,Chinedu Ede,26486,Chinedu Ede,1.0,1.0,1.0,1.0,exact_after_normalize
520,Bruno Uvini,147396,Bruno Uvini,1.0,1.0,1.0,1.0,exact_after_normalize
521,Oskar Zawada,232015,Oskar Zawada,1.0,1.0,1.0,1.0,exact_after_normalize
522,Stefan Thesker,175709,Stefan Thesker,1.0,1.0,1.0,1.0,exact_after_normalize
523,Thomas Agyepong,384807,Thomas Agyepong,1.0,1.0,1.0,1.0,exact_after_normalize
524,Michael Olaitan,179481,Michael Olaitan,1.0,1.0,1.0,1.0,exact_after_normalize
525,Alessio da Cruz,337670,Alessio Da Cruz,1.0,1.0,1.0,1.0,exact_after_normalize
526,Jeroen Van der Lely,328959,Jeroen van der Lely,1.0,1.0,1.0,1.0,exact_after_normalize
527,Zakaria El Azzouzi,260664,Zakaria El Azzouzi,1.0,1.0,1.0,1.0,exact_after_normalize
528,Joel Drommel,333640,Joël Drommel,0.6667,1.0,1.0,1.0,exact_after_normalize
529,Kosuke Ota,110911,Kosuke Ota,1.0,1.0,1.0,1.0,exact_after_normalize
530,Maikel van der Werff,81778,Maikel van der Werff,1.0,1.0,1.0,1.0,exact_after_normalize
532,Mitchell van Bergen,393239,Mitchell van Bergen,1.0,1.0,1.0,1.0,exact_after_normalize
533,Lewis Baker,198589,Lewis Baker,1.0,1.0,1.0,1.0,exact_after_normalize
534,Dominic Solanke,258889,Dominic Solanke,1.0,1.0,1.0,1.0,exact_after_normalize
535,Sheran Yeini,58342,Sheran Yeini,1.0,1.0,1.0,1.0,exact_after_normalize
536,Julian Lelieveld,337673,Julian Lelieveld,1.0,1.0,1.0,1.0,exact_after_normalize
537,Thomas Oude Kotte,347038,Thomas Oude Kotte,1.0,1.0,1.0,1.0,exact_after_normalize
538,Mohammed Osman,273431,Mohammed Osman,1.0,1.0,1.0,1.0,exact_after_normalize
539,Milot Rashica,291739,Milot Rashica,1.0,1.0,1.0,1.0,exact_after_normalize
540,Nathan,294798,Nathan,1.0,1.0,1.0,1.0,exact_after_normalize
541,Danilo Pantić,222830,Danilo Pantic,0.75,1.0,1.0,1.0,exact_after_normalize
542,Anouar Kali,185566,Anouar Kali,1.0,1.0,1.0,1.0,exact_after_normalize
543,Funso Ojo,60951,Funso Ojo,1.0,1.0,1.0,1.0,exact_after_normalize
544,Jordy Vleugels,272844,Jordy Vleugels,1.0,1.0,1.0,1.0,exact_after_normalize
545,Adam Nemec,55210,Adam Nemec,1.0,1.0,1.0,1.0,exact_after_normalize
546,Nick van der Velden,24819,Nick van der Velden,1.0,1.0,1.0,1.0,exact_after_normalize
547,Andy Kawaya,203342,Andy Kawaya,1.0,1.0,1.0,1.0,exact_after_normalize
548,Guus Joppen,61446,Guus Joppen,1.0,1.0,1.0,1.0,exact_after_normalize
549,Justin Mathieu,247595,Justin Mathieu,1.0,1.0,1.0,1.0,exact_after_normalize
550,Trevor David,342013,Trevor David,1.0,1.0,1.0,1.0,exact_after_normalize
551,Sheraldo Becker,188888,Sheraldo Becker,1.0,1.0,1.0,1.0,exact_after_normalize
552,Tom Trybull,93831,Tom Trybull,1.0,1.0,1.0,1.0,exact_after_normalize
553,Aschraf El Mahdioui,295764,Aschraf El Mahdioui,1.0,1.0,1.0,1.0,exact_after_normalize
555,José San Román,45655,José San Román,1.0,1.0,1.0,1.0,exact_after_normalize
556,Randy Wolters,68947,Randy Wolters,1.0,1.0,1.0,1.0,exact_after_normalize
557,Jerdy Schouten,347900,Jerdy Schouten,1.0,1.0,1.0,1.0,exact_after_normalize
559,Hennos Asmelash,339323,Hennos Asmelash,1.0,1.0,1.0,1.0,exact_after_normalize
560,Ernestas Šetkus,147028,Ernestas Setkus,0.6842,1.0,1.0,1.0,exact_after_normalize
561,Mateo Cassierra,362667,Mateo Cassierra,1.0,1.0,1.0,1.0,exact_after_normalize
562,David Neres,469822,David Neres,1.0,1.0,1.0,1.0,exact_after_normalize
563,André Onana,234509,André Onana,1.0,1.0,1.0,1.0,exact_after_normalize
564,Davinson Sánchez,341429,Davinson Sánchez,1.0,1.0,1.0,1.0,exact_after_normalize
565,Kasper Dolberg,283196,Kasper Dolberg,1.0,1.0,1.0,1.0,exact_after_normalize
566,Matthijs de Ligt,326031,Matthijs de Ligt,1.0,1.0,1.0,1.0,exact_after_normalize
567,Abdelhak Nouri,258353,Abdelhak Nouri,1.0,1.0,1.0,1.0,exact_after_normalize
568,Deyovaisio Zeefuik,338032,Deyovaisio Zeefuik,1.0,1.0,1.0,1.0,exact_after_normalize
569,Heiko Westermann,1726,Heiko Westermann,1.0,1.0,1.0,1.0,exact_after_normalize
570,Justin Kluivert,330659,Justin Kluivert,1.0,1.0,1.0,1.0,exact_after_normalize
571,Pelle Clement,297693,Pelle Clement,1.0,1.0,1.0,1.0,exact_after_normalize
572,Calvin Stengs,409344,Calvin Stengs,1.0,1.0,1.0,1.0,exact_after_normalize
574,Guus Til,372267,Guus Til,1.0,1.0,1.0,1.0,exact_after_normalize
576,Iliass Bel Hassani,160431,Iliass Bel Hassani,1.0,1.0,1.0,1.0,exact_after_normalize
578,Wout Weghorst,228645,Wout Weghorst,1.0,1.0,1.0,1.0,exact_after_normalize
579,Owen Wijndal,339328,Owen Wijndal,1.0,1.0,1.0,1.0,exact_after_normalize
581,Fredy,87854,Fredy,1.0,1.0,1.0,1.0,exact_after_normalize
582,Leeroy Owusu,257988,Leeroy Owusu,1.0,1.0,1.0,1.0,exact_after_normalize
583,Dogucan Haspolat,387143,Doğucan Haspolat,0.7,1.0,1.0,1.0,exact_after_normalize
584,Arghus,190168,Arghus,1.0,1.0,1.0,1.0,exact_after_normalize
585,Hicham Faik,228572,Hicham Faik,1.0,1.0,1.0,1.0,exact_after_normalize
586,Warner Hahn,111180,Warner Hahn,1.0,1.0,1.0,1.0,exact_after_normalize
587,Milan Massop,237426,Milan Massop,1.0,1.0,1.0,1.0,exact_after_normalize
588,Jeffry Fortes,102660,Jeffry Fortes,1.0,1.0,1.0,1.0,exact_after_normalize
589,Pär Hansson,37217,Pär Hansson,1.0,1.0,1.0,1.0,exact_after_normalize
590,Gustavo Hamer,322985,Gustavo Hamer,1.0,1.0,1.0,1.0,exact_after_normalize
591,Nicolai Jørgensen,100399,Nicolai Jørgensen,1.0,1.0,1.0,1.0,exact_after_normalize
592,Emil Hansson,276002,Emil Hansson,1.0,1.0,1.0,1.0,exact_after_normalize
593,Pedro Chirivella,242273,Pedro Chirivella,1.0,1.0,1.0,1.0,exact_after_normalize
595,Henrik Ojamaa,61666,Henrik Ojamaa,1.0,1.0,1.0,1.0,exact_after_normalize
596,Lum Rexhepi,146281,Lum Rexhepi,1.0,1.0,1.0,1.0,exact_after_normalize
598,Norichio Nieveld,31116,Norichio Nieveld,1.0,1.0,1.0,1.0,exact_after_normalize
599,Tom Daemen,21482,Tom Daemen,1.0,1.0,1.0,1.0,exact_after_normalize
600,Theo Zwarthoed,4538,Theo Zwarthoed,1.0,1.0,1.0,1.0,exact_after_normalize
601,Darren Maatsen,190874,Darren Maatsen,1.0,1.0,1.0,1.0,exact_after_normalize
602,Leon de Kogel,162694,Leon de Kogel,1.0,1.0,1.0,1.0,exact_after_normalize
603,Kenny Teijsse,199380,Kenny Teijsse,1.0,1.0,1.0,1.0,exact_after_normalize
604,Robin van der Meer,203939,Robin van der Meer,1.0,1.0,1.0,1.0,exact_after_normalize
606,Sébastien Locigno,168162,Sébastien Locigno,1.0,1.0,1.0,1.0,exact_after_normalize
607,André Fomitschow,56510,André Fomitschow,1.0,1.0,1.0,1.0,exact_after_normalize
608,Quincy Owusu-Abeyie,14551,Quincy Owusu-Abeyie,1.0,1.0,1.0,1.0,exact_after_normalize
609,Taiwo Awoniyi,295313,Taiwo Awoniyi,1.0,1.0,1.0,1.0,exact_after_normalize
610,Kévin Mayi,198473,Kévin Mayi,1.0,1.0,1.0,1.0,exact_after_normalize
611,Joris Delle,56778,Joris Delle,1.0,1.0,1.0,1.0,exact_after_normalize
612,Michael Heinloth,93535,Michael Heinloth,1.0,1.0,1.0,1.0,exact_after_normalize
613,Lorenzo Burnet,124866,Lorenzo Burnet,1.0,1.0,1.0,1.0,exact_after_normalize
614,Frank Sturing,302611,Frank Sturing,1.0,1.0,1.0,1.0,exact_after_normalize
615,Stefan Mauk,189231,Stefan Mauk,1.0,1.0,1.0,1.0,exact_after_normalize
617,Jordan Larsson,308552,Jordan Larsson,1.0,1.0,1.0,1.0,exact_after_normalize
618,Julian von Haacke,117484,Julian von Haacke,1.0,1.0,1.0,1.0,exact_after_normalize
619,Fabian Gmeiner,189098,Fabian Gmeiner,1.0,1.0,1.0,1.0,exact_after_normalize
620,Arnaut Danjuma,355861,Arnaut Danjuma,1.0,1.0,1.0,1.0,exact_after_normalize
621,Sam Lammers,386914,Sam Lammers,1.0,1.0,1.0,1.0,exact_after_normalize
622,Oleksandr Zinchenko,203853,Oleksandr Zinchenko,1.0,1.0,1.0,1.0,exact_after_normalize
624,Bart Ramselaar,326701,Bart Ramselaar,1.0,1.0,1.0,1.0,exact_after_normalize
625,Daniel Schwaab,38434,Daniel Schwaab,1.0,1.0,1.0,1.0,exact_after_normalize
626,Enis Bunjaki,261943,Enis Bunjaki,1.0,1.0,1.0,1.0,exact_after_normalize
627,Dylan George,406891,Dylan George,1.0,1.0,1.0,1.0,exact_after_normalize
628,Jos Hooiveld,4624,Jos Hooiveld,1.0,1.0,1.0,1.0,exact_after_normalize
629,Bersant Celina,229695,Bersant Celina,1.0,1.0,1.0,1.0,exact_after_normalize
630,Enes Ünal,251106,Enes Ünal,1.0,1.0,1.0,1.0,exact_after_normalize
631,Oussama Assaidi,57275,Oussama Assaidi,1.0,1.0,1.0,1.0,exact_after_normalize
632,Fredrik Jensen,249157,Fredrik Jensen,1.0,1.0,1.0,1.0,exact_after_normalize
633,Dylan Seys,323788,Dylan Seys,1.0,1.0,1.0,1.0,exact_after_normalize
634,Dejan Trajkovski,190048,Dejan Trajkovski,1.0,1.0,1.0,1.0,exact_after_normalize
635,Mateusz Klich,92738,Mateusz Klich,1.0,1.0,1.0,1.0,exact_after_normalize
636,Yaw Yeboah,358985,Yaw Yeboah,1.0,1.0,1.0,1.0,exact_after_normalize
639,Lassana Faye,315129,Lassana Faye,1.0,1.0,1.0,1.0,exact_after_normalize
640,Matt Miazga,245893,Matt Miazga,1.0,1.0,1.0,1.0,exact_after_normalize
641,Ricky van Wolfswinkel,41355,Ricky van Wolfswinkel,1.0,1.0,1.0,1.0,exact_after_normalize
